"faultid","subcatcode","refsubsystem","faultcode","faultnumber","faults","repairtimeh","repairtimem","remarks","nooftrademen","workdone","critical","scheduled","disable"
"1513","910.0","80.0","77.0","B00006077","Connecting rod bent   - ENG (ENG) B00006077","4.0","30.0","Connecting Rod to be changed","1.0","NaN","1","1","0"
"1514","910.0","80.0","78.0","B00006078","Big end brg shells W/O  - ENG (ENG) B00006078","2.0","0.0","NaN","1.0","NaN","0","2","0"
"1515","910.0","80.0","79.0","B00006079","Vehicle pulling power weak  - ENG (ENG) B00006079","2.0","30.0","examine the various losses, if reqd ovehauling to be done","1.0","NaN","0","1","0"
"1516","910.0","80.0","80.0","B00006080","Tappet cover gasket leaking  - ENG (ENG) B00006080","1.0","30.0","apply anabond paste or remove the cover and change the gasket","1.0","NaN","0","1","0"
"1517","910.0","80.0","81.0","B00006081","Oil sump gasket leaking  - ENG (ENG) B00006081","2.0","30.0","apply anabond paste or drain the oil and, remove the sump and change the gasket","1.0","NaN","0","1","0"
"1518","910.0","80.0","82.0","B00006082","Timing belt bkn/loose/tensioner noisy/hard  - ENG (ENG) B00006082","2.0","0.0","replacement of timing belt, problems of belt tensioner","1.0","NaN","1","1","0"
"1519","919.0","127.0","19.0","L00001019","Focussing Out (INST) L00001019","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1520","919.0","127.0","20.0","L00001020","Parallax (INST) L00001020","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1521","919.0","127.0","21.0","L00001021","Optical Component Chipped (INST) L00001021","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1522","919.0","127.0","22.0","L00001022","Blooming Peeled Off (INST) L00001022","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1523","919.0","127.0","23.0","L00001023","Collimation in Azimuth (INST) L00001023","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1524","919.0","127.0","24.0","L00001024","Collimation in Altitude/Elevation (INST) L00001024","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1525","919.0","127.0","25.0","L00001025","Verticality of Image (INST) L00001025","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1526","919.0","127.0","26.0","L00001026","Improper Optical Setting (INST) L00001026","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1527","919.0","127.0","27.0","L00001027","Fungus and Filming on Optical Components (INST) L00001027","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1528","919.0","127.0","28.0","L00001028","On/Off Switch N/W (INST) L00001028","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1529","919.0","127.0","29.0","L00001029","Poor Visibility (INST) L00001029","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1530","919.0","127.0","30.0","L00001030","Hinge Loose (INST) L00001030","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1531","919.0","127.0","31.0","L00001031","Back Loss in H/V readings (INST) L00001031","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1532","919.0","127.0","32.0","L00001032","Zeroing (INST) L00001032","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1533","919.0","127.0","33.0","L00001033","Play in driven and driven mech (INST) L00001033","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1534","919.0","127.0","34.0","L00001034","Spindle Jammed (INST) L00001034","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1535","919.0","127.0","35.0","L00001035","Quick Releasing Mech N/W (INST) L00001035","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1536","919.0","127.0","36.0","L00001036","Bubble Bkn/Expanded (INST) L00001036","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1537","919.0","127.0","37.0","L00001037","EP diaptor Collar loose (INST) L00001037","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1538","919.0","127.0","38.0","L00001038","FOV Cut Off (INST) L00001038","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1539","919.0","127.0","39.0","L00001039","Poor Sensitivity of Magnetic Needle (INST) L00001039","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1540","919.0","127.0","40.0","L00001040","Bty Compartment Defective (INST) L00001040","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1541","919.0","127.0","41.0","L00001041","Alignment of Sight with gun/SL (INST) L00001041","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1542","919.0","127.0","42.0","L00001042","Nitrogen purging (INST) L00001042","12.0","0.0","NaN","1.0","NaN","0","2","0"
"1543","919.0","127.0","43.0","L00001043","Power Supply N/W / Low O/P Voltage (INST) L00001043","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1544","919.0","127.0","44.0","L00001044","Electrical fault (INST) L00001044","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1545","919.0","127.0","45.0","L00001045","Illumination Device Faulty (INST) L00001045","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1546","919.0","127.0","46.0","L00001046","Erratic Ranges Display in LRF (INST) L00001046","5.0","0.0","NaN","1.0","NaN","1","1","0"
"1547","919.0","127.0","47.0","L00001047","Error Range 8:8:8:8 (INST) L00001047","5.0","0.0","NaN","1.0","NaN","1","1","0"
"1548","919.0","127.0","48.0","L00001048","No Range Display (INST) L00001048","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1549","919.0","127.0","49.0","L00001049","No Eye Piece Display (INST) L00001049","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1550","919.0","127.0","50.0","L00001050","Detectors Faulty (INST) L00001050","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1551","919.0","127.0","51.0","L00001051","LORROS Control Unit Application Software Corrupted (INST) L00001051","5.0","0.0","NaN","1.0","NaN","1","1","0"
"1552","919.0","127.0","52.0","L00001052","Erratic Movement of Joystick (LORROS) (INST) L00001052","5.0","0.0","NaN","1.0","NaN","1","1","0"
"1553","919.0","127.0","53.0","L00001053","Data Cable of LORROS Faulty (INST) L00001053","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1554","919.0","127.0","54.0","L00001054","AC/DC Adaptor (HHTI) Faulty (INST) L00001054","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1555","919.0","127.0","55.0","L00001055","IC/II Tubes  (NVDs) (INST) L00001055","5.0","0.0","NaN","1.0","NaN","1","1","0"
"1556","919.0","127.0","56.0","L00001056","No Input Voltage to ARTIM-LR from TI-10E Goniometer (INST) L00001056","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1557","919.0","127.0","57.0","L00001057","Compass Calibration Out (TI-10E) (INST) L00001057","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1558","919.0","127.0","58.0","L00001058","Focusing Knob Free (INST) L00001058","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1559","919.0","127.0","59.0","L00001059","Goniometer Locking Mech Defective (INST) L00001059","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1560","919.0","127.0","60.0","L00001060","Goniometer Backup Bty Defective (INST) L00001060","3.0","0.0","low voltage, dead","1.0","NaN","1","1","0"
"1561","919.0","127.0","61.0","L00001061","Goniometer Circular Bubble Expanded (INST) L00001061","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1562","919.0","127.0","62.0","L00001062","ARTIM-LR Focussing Control N/W (INST) L00001062","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1563","919.0","127.0","63.0","L00001063","Scanner Callibration Out (HHTI) (INST) L00001063","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1564","919.0","127.0","64.0","L00001064","Scanner Faulty/Erractic (INST) L00001064","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1565","919.0","127.0","65.0","L00001065","LORROS CU RAM Faulty (INST) L00001065","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1566","919.0","127.0","66.0","L00001066","LORROS CU Keyboard N/W (INST) L00001066","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1567","919.0","127.0","67.0","L00001067","Sun Assy N/W (INST) L00001067","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1568","910.0","87.0","4.0","B00013004","Steering Gear Box Oil/fluid Leaking (STEERING) B00013004","4.0","0.0","mounting related, replacement of O rings, rubber parts, overhaul are all covered","1.0","NaN","0","1","0"
"1569","910.0","84.0","13.0","B00010013","Engine Oil Leak (LUB) B00010013","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1570","910.0","90.0","47.0","B00016047","Main Gear Box Leaking (TXN) B00016047","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1571","910.0","90.0","48.0","B00016048","Rear Sprocket Teeth W/O (TXN) B00016048","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1572","910.0","80.0","83.0","B00006083","Timing Chain Bkn (ENG) B00006083","4.0","30.0","NaN","1.0","NaN","1","1","0"
"1573","910.0","77.0","14.0","B00003014","Secondary Chain Bkn (CHS & SUS) B00003014","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1574","910.0","85.0","15.0","B00011015","Foot Rest Bkn (MISC) B00011015","1.0","30.0","NaN","1.0","NaN","0","1","0"
"1575","910.0","85.0","16.0","B00011016","Indicator N/W (MISC) B00011016","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1576","910.0","85.0","17.0","B00011017","Rear Indicator N/W (MISC) B00011017","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1577","910.0","85.0","18.0","B00011018","Excessive Play of Door (MISC) B00011018","2.0","30.0","NaN","1.0","NaN","0","1","0"
"1578","910.0","90.0","49.0","B00016049","Clutch Cyl Leaking (TXN) B00016049","1.0","0.0","NaN","1.0","NaN","0","1","0"
"1579","910.0","90.0","50.0","B00016050","Sleeve Cyl Leaking (TXN) B00016050","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1580","910.0","85.0","19.0","B00011019","Seat (incl Carrier) Torn/bkn (MISC) B00011019","2.0","0.0","SEAT REPAIR CARRIED ","1.0","SEAT REPAIR CARRIED","0","1","0"
"1581","910.0","85.0","20.0","B00011020","Upholstery Work (MISC) B00011020","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1582","910.0","85.0","21.0","B00011021","Denting and Painting Work (MISC) B00011021","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1583","910.0","78.0","10.0","B00004010","Water mixed with Engine Oil (COOLING) B00004010","8.0","0.0","NaN","2.0","NaN","0","1","0"
"1584","913.0","110.0","7.0","E00003007","CMOS Bty Faulty (MISC) E00003007","2.0","0.0","NaN","1.0","NaN","0","1","0"
"1585","913.0","110.0","8.0","E00003008","OS Corrupted (MISC) E00003008","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1586","913.0","110.0","9.0","E00003009","Pedestal Unit N/W (MISC) E00003009","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1587","913.0","110.0","10.0","E00003010","ADSP Card Faulty (MISC) E00003010","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1588","913.0","110.0","11.0","E00003011","Elevating Unit N/W (MISC) E00003011","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1589","913.0","110.0","12.0","E00003012","Decoder Faulty (MISC) E00003012","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1590","913.0","110.0","13.0","E00003013","Hard Disk Corrupted (MISC) E00003013","5.0","0.0","NaN","1.0","NaN","0","1","0"
"1591","913.0","110.0","14.0","E00003014","Rec-Exiter Module Faulty (MISC) E00003014","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1592","913.0","110.0","15.0","E00003015","RF-Front End (FE) Module Faulty (MISC) E00003015","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1593","913.0","110.0","16.0","E00003016","Trans-Receiver On/Off Switch N/W (MISC) E00003016","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1594","913.0","110.0","17.0","E00003017","AC/DC Adaptor Faulty (MISC) E00003017","0.0","30.0","NaN","1.0","NaN","1","1","0"
"1595","910.0","91.0","5.0","B00017005","Wheel Balancing Reqd (WHEEL) B00017005","2.0","30.0","complete wheel balancing","1.0","NaN","0","1","0"
"1596","910.0","91.0","6.0","B00017006","Toe-in adjustment (WHEEL) B00017006","2.0","30.0","NaN","1.0","NaN","0","1","0"
"1597","910.0","85.0","22.0","B00011022","AC Defective/ gas Filling (MISC) B00011022","3.0","0.0","Air Conditioning system","1.0","NaN","0","1","0"
"1598","910.0","85.0","23.0","B00011023","Rear/Side Mirror bkn/Cracked (MISC) B00011023","1.0","5.0","any damage to rear/side mirrors, broken, loose, replacement","1.0","NaN","0","1","0"
"1599","21.0","123.0","1.0","J00101001","A2 module defective (GEN) J00101001","1.0","45.0","Any problem related to A2 module","1.0","NaN","0","1","0"
"1600","910.0","85.0","24.0","B00011024","Expansion tank leaking (MISC) B00011024","0.0","30.0","worn out due to corrosion","1.0","repaired","0","1","0"
"1601","910.0","78.0","11.0","B00004011","Deaeration/Expansion Tank Leaking / bkn (COOLING) B00004011","1.0","30.0","tank repair or replacement","1.0","NaN","0","1","0"
"1602","135.0","85.0","1.0","B02011001","Water pump UNSV","1.0","0.0","N/W, leaking","1.0","NaN","0","1","0"
"1603","136.0","85.0","1.0","B00811001","Water pump defective (MISC) B00811001","1.0","10.0","leaking, loose, N/W","1.0","NaN","0","1","0"
"1604","910.0","79.0","31.0","B00005031","Glow Plug N/W, burnt, timer N/W (ELECT) B00005031","1.0","45.0","all glow plug and timer related faults","1.0","NaN","0","1","0"
"1605","21.0","123.0","2.0","J00101002","A3 Module defective (GEN) J00101002","1.0","45.0","all problems in A3 module","1.0","NaN","0","1","0"
"1607","21.0","123.0","3.0","J00101003","A4 module defective (GEN) J00101003","1.0","45.0","all problems in A4 module","1.0","NaN","0","1","0"
"1608","21.0","123.0","4.0","J00101004","A5 module defective (GEN) J00101004","1.0","45.0","all problems in A5 module","1.0","NaN","0","1","0"
"1609","21.0","123.0","5.0","J00101005","A6 module defective (GEN) J00101005","1.0","45.0","all problems in A6 module","1.0","NaN","0","1","0"
"1610","21.0","123.0","6.0","J00101006","A7A module defective (GEN) J00101006","1.0","45.0","all problems in A7A module","1.0","NaN","0","1","0"
"1611","21.0","123.0","7.0","J00101007","A2B module fefective (GEN) J00101007","1.0","45.0","all problems in A2B module","1.0","NaN","0","1","0"
"1612","21.0","123.0","8.0","J00101008","A3B module fefective (GEN) J00101008","1.0","45.0","all problems in A3B module","1.0","NaN","0","1","0"
"1613","27.0","123.0","1.0","J00301001","A2FH(5W) Module defective (GEN) J00301001","1.0","45.0","all problems in A2FH(5W) module","1.0","NaN","1","1","0"
"1614","27.0","123.0","2.0","J00301002","A2FH(25W) Module defective (GEN) J00301002","1.0","45.0","all problems in A2FH(25W) module","1.0","NaN","1","1","0"
"1615","27.0","123.0","3.0","J00301003","A4FH Module defective (GEN) J00301003","1.0","45.0","all problems in A4FH module","1.0","NaN","0","1","0"
"1616","27.0","123.0","4.0","J00301004","A5FH Module defective (GEN) J00301004","1.0","45.0","all problems in A5FH module","1.0","NaN","0","1","0"
"1617","27.0","123.0","5.0","J00301005","A11FH Module defective (GEN) J00301005","1.0","45.0","all problems in A11FH module","1.0","NaN","0","1","0"
"1618","64.0","123.0","1.0","J01801001","AM module defective (GEN) J01801001","2.0","0.0","all faults in AM module","1.0","NaN","1","1","0"
"1619","369.0","123.0","1.0","J05401001","AM module defective (GEN) J05401001","2.0","0.0","all faults in AM Module","1.0","NaN","1","1","0"
"1620","64.0","123.0","2.0","J01801002","RF-Sync Module defective (GEN) J01801002","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1621","64.0","123.0","3.0","J01801003","IF Radio Module (GEN) J01801003","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1622","64.0","123.0","4.0","J01801004","MCU Module N/W (GEN) J01801004","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1623","64.0","123.0","5.0","J01801005","MCU Module (with Modem) N/W (GEN) J01801005","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1624","369.0","123.0","2.0","J05401002","RF-Sync Module defective (GEN) J05401002","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1625","369.0","123.0","3.0","J05401003","IF Radio Module (GEN) J05401003","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1626","369.0","123.0","4.0","J05401004","MCU Module N/W (GEN) J05401004","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1627","369.0","123.0","5.0","J05401005","MCU Module (with Modem) N/W (GEN) J05401005","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1628","368.0","123.0","1.0","J05301001","A1B Module N/W (GEN) J05301001","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1629","368.0","123.0","2.0","J05301002","A2B Module N/W (GEN) J05301002","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1630","368.0","123.0","3.0","J05301003","A3C Module N/W (GEN) J05301003","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1631","363.0","123.0","1.0","J04801001","BC KIT (403-470 MHz) GP-338 Motorola (GEN) J04801001","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1632","34.0","123.0","1.0","J00601001","Panel Electronic Circuit Control Card N/W (GEN) J00601001","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1633","34.0","123.0","2.0","J00601002","Panel Electronic Circuit Line Card N/W (GEN) J00601002","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1634","34.0","123.0","3.0","J00601003","Panel Electronic Circuit Ringer Card N/W (GEN) J00601003","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1635","34.0","123.0","4.0","J00601004","Panel Electronic Circuit PCB DC 3314 (MAU) N/W (GEN) J00601004","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1636","36.0","123.0","1.0","J00701001","Panel Electronic Circuit Control Card (GEN) J00701001","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1637","36.0","123.0","2.0","J00701002","Panel Electronic Circuit DC to DC Convertor N/W (GEN) J00701002","3.0","0.0","NaN","1.0","NaN","1","1","0"
"1638","391.0","123.0","1.0","J07601001","Admin Control Card N/W (GEN) J07601001","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1639","677.0","127.0","1.0","L07701001","Day Camera N/W (INST) L07701001","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1640","677.0","127.0","2.0","L07701002","Night Camera N/W (INST) L07701002","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1641","677.0","127.0","3.0","L07701003","THUMBRING SREW W/OL07701003","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1642","677.0","127.0","4.0","L07701004","Control Unit N/W (INST) L07701004","4.0","0.0","NaN","1.0","NaN","1","1","0"
"1643","702.0","127.0","1.0","L09701001","Eqpt not switching ON (INST) L09701001","1.0","15.0","NaN","1.0","NaN","1","1","0"
"1644","702.0","127.0","2.0","L09701002","Display not working/Image not seen (INST) L09701002","1.0","15.0","NaN","1.0","NaN","1","1","0"
"1645","702.0","127.0","3.0","L09701003","Display/Image blinking (INST) L09701003","1.0","15.0","NaN","1.0","NaN","0","1","0"
"1646","702.0","127.0","4.0","L09701004"," Power supply N/W (INST) L09701004","1.0","15.0","NaN","1.0","NaN","1","1","0"
"1647","673.0","127.0","1.0","L07401001","Eqpt not switching ON (INST) L07401001","2.0","0.0","NaN","1.0","NaN","1","1","0"
"1648","673.0","127.0","2.0","L07401002","Display not working/Image not seen (INST) L07401002","1.0","15.0","NaN","1.0","NaN","1","1","0"
"1649","673.0","127.0","3.0","L07401003","Display/Image blinking (INST) L07401003","1.0","15.0","NaN","1.0","NaN","0","1","0"
"1650","673.0","127.0","4.0","L07401004"," Power supply N/W (INST) L07401004","1.0","15.0","NaN","1.0","NaN","1","1","0"
"1651","910.0","79.0","32.0","B00005032","ECU N/W  (ELECT) B00005032","4.0","0.0","all problems related to Electronic control unit, ","1.0","NaN","0","1","0"
"1652","13.0","76.0","1.0","B00102001","Gear change pedal bkn/W/O (BRAKE) B00102001","3.0","0.0","foot gear pedal related problems","1.0","NaN","0","1","0"
"1653","14.0","76.0","1.0","B00202001","Gear change pedal bkn/W/O (BRAKE) B00202001","2.0","30.0","foot gear pedal related problems","1.0","NaN","0","1","0"
"1654","13.0","90.0","1.0","B00116001","Chain bkn/loose (incl chain case) (TXN) B00116001","4.0","0.0","NaN","1.0","NaN","0","1","0"
"1655","14.0","90.0","1.0","B00216001","Chain bkn/loose (incl chain case) (TXN) B00216001","3.0","0.0","NaN","1.0","NaN","0","1","0"
"1656","910.0","79.0","33.0","B00005033","Wire Harness/loom short, burnt, loose  (ELECT) B00005033","5.0","0.0","any general cabling problem ","1.0","NaN","0","1","0"
"1657","910.0","79.0","34.0","B00005034","Combination Switch faulty. N/W, loose, bkn (ELECT) B00005034","3.0","0.0","problems related to combination switch for dipper, indicator, wiper etc","1.0","NaN","0","1","0"
"1658","910.0","79.0","35.0","B00005035","Change over switch N/W (ELECT) B00005035","2.0","30.0","changeover switch related issues, incl sparking, loose contact","1.0","NaN","0","1","0"
